diagram_id,model,mode,temperature,reasoning_effort,elapsed_ms,input_tokens,cached_tokens,output_tokens,total_tokens,error,tikz_code,image_png_path,shape_outlines_are_closed_value,shape_outlines_are_closed_rationale,angle_labels_matches_arcs_value,angle_labels_matches_arcs_rationale,labeled_lengths_areas_match_proportions_value,labeled_lengths_areas_match_proportions_rationale,core_mathematical_properties_of_shapes_correct_value,core_mathematical_properties_of_shapes_correct_rationale,diagram_fully_in_canvas_value,diagram_fully_in_canvas_rationale,diagram_elements_are_readable_size_value,diagram_elements_are_readable_size_rationale,labels_associated_with_elements_value,labels_associated_with_elements_rationale,diagram_elements_dont_problematically_overlap_value,diagram_elements_dont_problematically_overlap_rationale
132,gpt-5,both,0.0,low,17567.929625000033,2152,1280,616,2768,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=1in,y=1in]
\clip(-1.5,-0.5) rectangle (1.5,0.8);

% Draw the rectangle outline
\draw (-1.25, 0) rectangle (1.25, 0.5);

% Draw vertical lines to create 5 equal strips
\draw (-0.75, 0) -- (-0.75, 0.5);
\draw (-0.25, 0) -- (-0.25, 0.5);
\draw (0.25, 0) -- (0.25, 0.5);
\draw (0.75, 0) -- (0.75, 0.5);

% Shade the first 3 strips
\fill[LBlue] (-1.25, 0) rectangle (-0.75, 0.5);
\fill[LBlue] (-0.75, 0) rectangle (-0.25, 0.5);
\fill[LBlue] (-0.25, 0) rectangle (0.25, 0.5);

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_132.png,Yes,The outer rectangle is drawn as a complete rectangle and internal vertical segments connect fully from the bottom to the top edges with no visible gaps.,N/A,There are no angle labels or right-angle markers in the diagram.,N/A,No numeric length or area labels are provided; only shading shows portions.,Yes,"It correctly depicts a rectangle partitioned into five equal vertical strips, with three shaded; nothing contradicts standard geometric properties.",Yes,The entire rectangle and its internal lines are within the clipping window; no parts are cut off.,Yes,"The rectangle, partitions, and shading are large and clear with adequate line thickness and spacing.",N/A,There are no labels present in the diagram.,Yes,Only non-overlapping lines and shaded regions are present; nothing obscures other elements.
133,gpt-5,both,0.0,low,14167.907958999876,1860,1152,584,2444,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=1in,y=1in]
\clip(-0.1,-0.1) rectangle (2.1,1.1);
\draw[fill=LBlue] (0,0) rectangle (1,1);
\draw[line width=1pt] (0,0) rectangle (2,1);
\draw[line width=1pt] (1,0) -- (1,1);
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_133.png,Yes,"The outer 2×1 rectangle is fully drawn with closed edges, and the filled 1×1 rectangle on the left is also a closed shape. The internal vertical segment is complete from bottom to top.",N/A,No angles or right-angle markers are labeled in the diagram.,N/A,There are no numeric length or area labels present.,Yes,"The figure correctly shows a 2×1 rectangle subdivided by a vertical segment at the midpoint, yielding two 1×1 squares; this is mathematically consistent.",Yes,All edges of the rectangles and the internal segment are visible within the clipping region; nothing is cut off.,Yes,Lines are of sufficient thickness and the shapes are large and clear; there are no small unreadable elements.,N/A,The diagram contains no labels.,Yes,Elements do not overlap in a confusing way; the internal segment coincides with the subdivision boundary appropriately and there are no labels to interfere.
134,gpt-5,both,0.0,low,14727.08245900003,2076,1280,545,2621,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=1in,y=1in]
\clip(-\THP/2,-\THP/2)rectangle(\THP/2,\THP/2);
\draw (-1,-0.5) rectangle (1,0.5);
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_134.png,Yes,"The diagram consists of a single rectangle drawn with the TikZ 'rectangle' command, which creates a closed shape with no gaps.",N/A,There are no labeled angles or right-angle markers present in the diagram.,N/A,There are no labeled lengths or areas in the diagram.,Yes,The figure is a proper rectangle (opposite sides parallel and right angles implied); nothing contradicts its basic properties.,Yes,The entire rectangle is visible within the frame with margins; no parts are cut off.,Yes,The rectangle occupies a substantial portion of the canvas and is clearly visible.,N/A,There are no labels in the diagram to associate with elements.,Yes,Only a single rectangle is drawn; there are no overlapping elements or obstructed content.
135,gpt-5,both,0.0,low,15053.139209000165,1842,1152,574,2416,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[scale=0.75]
\draw (0,0) rectangle (6,4);
\draw (3,0) node[below] {6 units};
\draw (6,2) node[right] {4 units};
\draw (3,4) node[above] {6 units};
\draw (0,2) node[left] {4 units};
\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_135.png,Yes,"The rectangle is drawn with the TikZ rectangle command from (0,0) to (6,4), producing a fully closed outline.",N/A,There are no angle measures or right-angle markers shown in the diagram.,Yes,"The horizontal sides are labeled 6 units and the vertical sides 4 units, matching the rectangle dimensions (width 6, height 4).",Yes,The figure is a standard rectangle with opposite sides equal and parallel; labels correspond appropriately.,Yes,All sides of the rectangle and all four labels are completely visible within the frame.,Yes,The rectangle and the text labels are large and clear enough to read easily.,Yes,Each length label is placed adjacent to and centered on the corresponding side (6 units on top and bottom; 4 units on left and right).,Yes,Labels are positioned outside the rectangle and do not intersect lines or each other.
136,gpt-5,both,0.0,low,15157.645167000283,2999,1152,494,3493,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=1.2in,y=1.2in]

%% Cross pattern with 5 rectangles
% Center rectangle
\draw[line width=2pt, fill=LBlue] (1,1)--(2,1)--(2,1.6)--(1,1.6)--cycle;

% Top rectangle
\draw[line width=2pt, fill=LBlue] (1,1.6)--(2,1.6)--(2,2.2)--(1,2.2)--cycle;

% Bottom rectangle  
\draw[line width=2pt, fill=LBlue] (1,0.4)--(2,0.4)--(2,1)--(1,1)--cycle;

% Left rectangle
\draw[line width=2pt, fill=LBlue] (0.4,1)--(1,1)--(1,1.6)--(0.4,1.6)--cycle;

% Right rectangle
\draw[line width=2pt, fill=LBlue] (2,1)--(2.6,1)--(2.6,1.6)--(2,1.6)--cycle;

%% Pentagon attached to top rectangle
\draw[line width=2pt, fill=LGreen] (1.1,2.2)--(1.9,2.2)--(2.1,2.6)--(1.5,2.9)--(0.9,2.6)--cycle;

%% Pentagon attached to bottom rectangle (opposite side)
\draw[line width=2pt, fill=LGreen] (0.9,0)--(1.5,-0.3)--(2.1,0)--(1.9,0.4)--(1.1,0.4)--cycle;

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_136.png,Yes,All polygons (five rectangles forming a cross and two pentagons) are drawn with explicit closed paths ending with cycle; their edges meet without visible gaps.,N/A,No angles or right-angle markers are labeled in the diagram.,N/A,There are no numeric lengths or areas labeled on the diagram.,Yes,Rectangles have opposite sides parallel and right angles; pentagons are closed 5-sided polygons attached along full edges. No contradictions to standard properties.,Yes,All shapes are entirely visible; no edges or vertices are cut off by the frame.,Yes,Shapes are large with thick outlines and clear separation; no tiny or illegible elements.,N/A,There are no labels present in the diagram.,Yes,"Shapes meet along shared edges without occluding each other, and there are no labels to overlap."
137,gpt-5,both,0.0,low,32177.847708000172,2847,1152,1177,4024,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=0.25in,y=0.25in]

% Grid dimensions
\def\widthparts{20}
\def\heightparts{15}

% Clip around the grid
\clip (-0.5,-0.5) rectangle (\widthparts+0.5,\heightparts+0.5);

% Draw the grid
\draw[line width=0.5pt,black!70] (0,0) grid[step=1] (\widthparts,\heightparts);

% Draw the original 2x3 rectangle (2 units wide, 3 units tall)
\draw[line width=1.5pt, fill=LBlue] (2,2) rectangle (4,5);

% Label the original rectangle
\node[above] at (3,5.3) {Original (2 × 3)};

% Add spaces for scaled copies with light outlines to guide drawing

% Scale factor 2: 4x6 rectangle
\draw[line width=1pt, dashed, black!50] (6,1) rectangle (10,7);
\node[above] at (8,7.3) {Scale factor 2 (\phantom{4 × 6})};

% Scale factor 1/2: 1x1.5 rectangle  
\draw[line width=1pt, dashed, black!50] (12,8) rectangle (13,9.5);
\node[above] at (12.5,9.8) {Scale factor $\frac{1}{2}$ (\phantom{1 × 1.5})};

% Scale factor 3: 6x9 rectangle
\draw[line width=1pt, dashed, black!50] (15,1) rectangle (21,10);
\node[above] at (18,10.3) {Scale factor 3 (\phantom{6 × 9})};

% Add dimension labels for the original rectangle
\node[left] at (1.7,3.5) {3};
\node[below] at (3,1.7) {2};

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_137.png,Yes,All depicted shapes (the filled original rectangle and the dashed guide rectangles) are fully drawn as rectangles with complete perimeters and no visible gaps.,N/A,There are no angle markings or labeled angle measures anywhere in the diagram.,Yes,"The original rectangle is labeled 3 (height) and 2 (width), which matches the visual dimensions from (2,2) to (4,5) on the unit grid. No other numeric lengths/areas are labeled.",Yes,"Rectangles are axis-aligned on a unit grid, and the dashed guides correspond to scaled rectangles with correct proportions (e.g., 4×6, 1×1.5, 6×9). Nothing violates basic rectangle properties.",No,"The dashed 6×9 rectangle extends to x=21 while the clipped canvas ends around x=20.5, so its right edge is cut off by the frame.",Yes,"Grid, rectangles, and labels (including small 1×1.5 guide) are clearly visible and legible at the given scale.",Yes,"The numbers 3 and 2 are placed adjacent to the respective height and width of the original rectangle, and scale-factor texts are directly above their corresponding dashed rectangles.",Yes,Labels do not significantly intersect shape edges; elements are separated with no confusing overlaps aside from normal grid line crossings.
138,gpt-5,both,0.0,low,13983.526832999814,2306,1152,555,2861,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=0.4in,y=0.4in]
% Draw the 2 by 6 rectangle grid
\draw (0,0) rectangle (6,2);

% Draw vertical lines to create 6 columns
\foreach \x in {1,2,3,4,5} {
    \draw (\x,0) -- (\x,2);
}

% Draw horizontal line to create 2 rows
\draw (0,1) -- (6,1);

% Number the squares 1-12
% Bottom row: 1-6
\node at (0.5,0.5) {1};
\node at (1.5,0.5) {2};
\node at (2.5,0.5) {3};
\node at (3.5,0.5) {4};
\node at (4.5,0.5) {5};
\node at (5.5,0.5) {6};

% Top row: 7-12
\node at (0.5,1.5) {7};
\node at (1.5,1.5) {8};
\node at (2.5,1.5) {9};
\node at (3.5,1.5) {10};
\node at (4.5,1.5) {11};
\node at (5.5,1.5) {12};

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_138.png,Yes,The outer rectangle is drawn with a closed rectangle command and internal grid lines; no gaps are visible in the border.,N/A,No angles or right-angle markers are drawn or labeled in the diagram.,N/A,"There are no lengths or areas labeled; the numbers are cell identifiers, not measurements.",Yes,A 2×6 rectangular grid is correctly depicted with evenly spaced vertical and one horizontal line dividing the rectangle into 12 equal cells.,Yes,All edges of the rectangle and all labels are fully visible with no cropping.,Yes,"Cell numbers are large and clear relative to the cells, and lines are distinct.",Yes,"Each number is centered within a specific cell, clearly indicating that it labels that cell.",Yes,Text labels do not intersect grid lines or each other; spacing prevents any overlap.
139,gpt-5,both,0.0,low,24596.331125000233,3477,1152,873,4350,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=0.5in,y=0.5in]

% Original rectangle (2 by 3 units)
\draw[line width=1pt, fill=LBlue] (0,0) rectangle (2,3);

% Grid lines for original rectangle
\draw[thin, gray] (0,1) -- (2,1);
\draw[thin, gray] (0,2) -- (2,2);
\draw[thin, gray] (1,0) -- (1,3);

% Labels for original rectangle
\node[below] at (1,-0.1) {2 units};
\node[left, rotate=90] at (-0.1,1.5) {3 units};
\node[above] at (1,3.2) {Original Rectangle};
\node at (1,1.5) {Area = 6};

% Scaled rectangle (4 by 6 units), positioned to the right
\begin{scope}[xshift=5in]
\draw[line width=1pt, fill=Yellow] (0,0) rectangle (4,6);

% Grid lines for scaled rectangle
\draw[thin, gray] (0,1) -- (4,1);
\draw[thin, gray] (0,2) -- (4,2);
\draw[thin, gray] (0,3) -- (4,3);
\draw[thin, gray] (0,4) -- (4,4);
\draw[thin, gray] (0,5) -- (4,5);
\draw[thin, gray] (1,0) -- (1,6);
\draw[thin, gray] (2,0) -- (2,6);
\draw[thin, gray] (3,0) -- (3,6);

% Labels for scaled rectangle
\node[below] at (2,-0.1) {4 units};
\node[left, rotate=90] at (-0.1,3) {6 units};
\node[above] at (2,6.2) {Scaled Rectangle};
\node at (2,3) {Area = 24};
\end{scope}

% Arrow showing scaling relationship
\draw[->, thick, Blue] (2.5,1.5) -- (4.5,3) node[midway, above, sloped] {Scale factor: 2};

% Additional labels showing the scaling relationship
\node[below] at (4.5,-0.7) {Length: $2 \times 2 = 4$ units};
\node[below] at (4.5,-1.1) {Width: $3 \times 2 = 6$ units};
\node[below] at (4.5,-1.5) {Area: $6 \times 2^2 = 24$ square units};

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_139.png,Yes,Both rectangles are drawn with rectangle commands producing closed outlines; no gaps are visible.,N/A,There are no angles or right-angle markers labeled in the diagram.,Yes,"Left rectangle labeled 2 units by 3 units with area 6; right rectangle labeled 4 units by 6 units with area 24. The right is visually twice the width and height of the left, matching the scale factor 2 and the stated areas.",Yes,Rectangles have right angles and straight sides; scaling relationships and computed areas (2×3=6 and 4×6=24) are correct.,Yes,"All shapes, grid lines, arrow, and text labels are fully visible and not cut off at the edges.",Yes,Text labels and numbers are large and clear relative to the rectangles; grid and outlines are distinguishable.,Yes,Side-length labels are placed adjacent to the corresponding sides; area labels are inside the rectangles; scaling text is along the arrow; additional statements are below the figures.,Yes,No labels are intersected by edges; minor crossing of grid lines behind text does not hinder readability.
14,gpt-5,both,0.0,low,21730.755666999983,2873,1280,885,3758,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=1in,y=1in]
\clip(-2,-1.5) rectangle (2,1.5);

% Original triangle PQR
\draw[thick] (-1.5,-0.5) -- (1,1) -- (0.5,-1) -- cycle;

% Mark point Q with a filled circle
\fill (1,1) circle (0.08);
\node[above right] at (1,1) {Q};

% Label other vertices
\node[below left] at (-1.5,-0.5) {P};
\node[below right] at (0.5,-1) {R};

% Show rotation pattern with arrows and rotated positions
% 90° rotation around Q
\begin{scope}[rotate around={90:(1,1)}]
\draw[dashed, blue] (-1.5,-0.5) -- (1,1) -- (0.5,-1) -- cycle;
\end{scope}

% 180° rotation around Q
\begin{scope}[rotate around={180:(1,1)}]
\draw[dotted, red] (-1.5,-0.5) -- (1,1) -- (0.5,-1) -- cycle;
\end{scope}

% 270° rotation around Q
\begin{scope}[rotate around={270:(1,1)}]
\draw[dash dot, green] (-1.5,-0.5) -- (1,1) -- (0.5,-1) -- cycle;
\end{scope}

% Rotation arrows showing the pattern
\draw[->, thick, purple] (1.3,1) arc (0:90:0.3);
\draw[->, thick, purple] (0.7,1.3) arc (90:180:0.3);
\draw[->, thick, purple] (0.7,0.7) arc (180:270:0.3);
\draw[->, thick, purple] (1.3,0.7) arc (270:360:0.3);

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_14.png,Yes,"All triangles (original and rotated) are drawn with -- cycle commands, forming closed triangular outlines even if parts are clipped by the frame.",N/A,There are rotation arrows but no numeric or right-angle labels to verify.,N/A,No lengths or areas are labeled.,Yes,"Depiction of rotations about point Q is consistent: rotated copies are congruent and centered at Q, matching the intended transformation.",No,Several rotated triangles extend beyond the clipped rectangle; parts of dashed/dotted outlines are cut off.,Yes,Vertices and point Q are clearly marked and labeled; line styles and arrows are distinguishable.,Yes,"Labels P, Q, and R are positioned next to their respective original vertices; no other labels are present.",Yes,Lines intersect appropriately at Q; text labels do not clash with lines or arrows in a way that hinders readability.
140,gpt-5,both,0.0,low,16355.27458300021,1828,1152,610,2438,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=1in,y=1in]
\clip (-.05,-.05) rectangle (2.05,1.05);

\fill[LBlue] (0,0) rectangle (1,1);
\draw (0,0) rectangle (2,1);
\draw (1,0) -- (1,1);

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_140.png,Yes,The main rectangle outline forms a closed shape with continuous edges; the internal vertical segment does not break the closure.,N/A,There are no labeled angles or right-angle markers in the diagram.,N/A,No lengths or areas are labeled in the diagram.,Yes,The figure is a correctly drawn rectangle with a vertical segment dividing it; properties of straight sides and right angles are visually consistent.,Yes,All edges of the rectangle and the internal segment are fully visible within the frame; nothing is clipped.,Yes,The rectangle and dividing line are large and clear with adequate line thickness for visibility.,N/A,There are no labels present in the diagram.,Yes,No labels or additional elements create overlaps; the fill and lines do not obscure each other problematically.
141,gpt-5,both,0.0,low,22630.82595800006,2554,1152,886,3440,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=0.8cm,y=0.8cm]

% Central rectangle
\draw[line width=1.5pt, fill=LBlue] (0,0) rectangle (2,1);

% Top rectangle
\draw[line width=1.5pt, fill=LBlue] (0,1) rectangle (2,2);

% Bottom rectangle
\draw[line width=1.5pt, fill=LBlue] (0,-1) rectangle (2,0);

% Left rectangle
\draw[line width=1.5pt, fill=LBlue] (-2,0) rectangle (0,1);

% Right rectangle
\draw[line width=1.5pt, fill=LBlue] (2,0) rectangle (4,1);

% Pentagon attached to top rectangle
\draw[line width=1.5pt, fill=LGreen] (0.5,2) -- (1.5,2) -- (1.8,2.8) -- (1,3.2) -- (0.2,2.8) -- cycle;

% Pentagon attached to bottom rectangle
\draw[line width=1.5pt, fill=LGreen] (0.5,-1) -- (1.5,-1) -- (1.8,-1.8) -- (1,-2.2) -- (0.2,-1.8) -- cycle;

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_141.png,Yes,"Each rectangle and pentagon is drawn with a full boundary (rectangles via rectangle command; pentagons end with cycle). The adjoining shapes share edges without gaps, giving a continuous outer boundary.",N/A,There are no angle markers or numeric angle labels in the diagram.,N/A,No lengths or areas are labeled anywhere in the figure.,Yes,Rectangles are axis-aligned with right angles; pentagons are simple closed polygons; attachments occur along shared edges with consistent geometry.,Yes,All rectangles and both pentagons are fully visible; nothing is cut off by the frame.,Yes,"Shapes are large with thick outlines and distinct fills, making them easy to see.",N/A,No labels are present in the diagram.,Yes,Elements meet at edges but do not overlap; there are no labels to intersect and no crossings that obscure parts.
142,gpt-5,both,0.0,low,30541.67287500013,2911,1152,1115,4026,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[x=1in,y=1in]

% Original rectangle 2x3
\draw[thick] (0,0) rectangle (3,2);
\node[below] at (1.5,0) {3};
\node[left] at (0,1) {2};
\node[above] at (1.5,2.2) {Original Rectangle};

% Scaled copy 4x6
\begin{scope}[xshift=5in]
\draw[thick] (0,0) rectangle (6,4);
\node[below] at (3,0) {6};
\node[left] at (0,2) {4};
\node[above] at (3,4.2) {Scaled Copy};
\end{scope}

% Scale factor annotation
\node at (2.5,-0.8) {Scale factor: 2};

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_142.png,Yes,"Both figures are rectangles drawn with the rectangle command, producing closed outlines with no visible gaps.",N/A,There are no angle labels or right-angle markers in the diagram.,Yes,"The first rectangle is 3 by 2 and the second is 6 by 4, matching the drawn dimensions and stated scale factor of 2.",Yes,Both shapes are rectangles with perpendicular sides; the scaled copy maintains proportional dimensions consistent with a scale factor of 2.,Yes,"All elements (both rectangles, labels, and the scale factor text) lie within the TikZ picture’s bounding box; nothing appears cut off.",Yes,"Side length labels and titles are sized and positioned clearly relative to the rectangles, making them easy to read.",Yes,"Numeric labels are placed adjacent to their respective sides (bottom and left), and titles are above each rectangle; the scale factor text is separate and centered below.",Yes,Labels are offset (below or left) from the sides and do not intersect lines; no elements overlap in a way that hinders interpretation.
143,gpt-5,both,0.0,low,21854.419792000044,2766,1152,752,3518,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}
\begin{axis}[FirstQuadrantLabeled,width=\HalfPage,height=\HalfPage,xmin=0,xmax=12,ymin=0,ymax=10,xlabel style={yshift=-8pt},ylabel style={xshift=-8pt},xtick={0,1,2,3,4,5,6,7,8,9,10,11,12},ytick={0,1,2,3,4,5,6,7,8,9,10},grid=both]

% Rectangle ABCD
\coordinate (A) at (2,2);
\coordinate (B) at (5,2);
\coordinate (C) at (5,5);
\coordinate (D) at (2,5);

\draw[line width=1.5pt] (A) -- (B) -- (C) -- (D) -- cycle;

\node[vertex,label=below left:{A}] at (A) {};
\node[vertex,label=below right:{B}] at (B) {};
\node[vertex,label=above right:{C}] at (C) {};
\node[vertex,label=above left:{D}] at (D) {};

% Rectangle WXYZ
\coordinate (W) at (7,3);
\coordinate (X) at (10,3);
\coordinate (Y) at (10,7);
\coordinate (Z) at (7,7);

\draw[line width=1.5pt] (W) -- (X) -- (Y) -- (Z) -- cycle;

\node[vertex,label=below left:{W}] at (W) {};
\node[vertex,label=below right:{X}] at (X) {};
\node[vertex,label=above right:{Y}] at (Y) {};
\node[vertex,label=above left:{Z}] at (Z) {};

\end{axis}
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_143.png,Yes,"Both polygons (ABCD and WXYZ) are drawn with continuous segments returning to the starting point using -- cycle, forming closed rectangles.",N/A,There are no angle measures or right-angle markers shown in the diagram.,N/A,No side lengths or areas are labeled; only vertex labels are present.,Yes,"Both shapes are rectangles with vertices at (2,2)-(5,5) and (7,3)-(10,7), axis-aligned so opposite sides are parallel and right angles implied; labels A-D and W-Z are placed at corresponding corners correctly.",Yes,"All elements lie within the plotted first-quadrant window [0,12]×[0,10]; no parts are cut off.",Yes,"Rectangles and vertex labels are of standard size relative to the grid and axes, making them legible.",Yes,"Each label (A, B, C, D, W, X, Y, Z) is placed adjacent to its corresponding vertex point using directional offsets.",Yes,"Lines do not cross labels; labels are slightly offset from vertices and away from edges, and the two rectangles do not overlap each other."
144,gpt-5,both,0.0,low,17789.548082999772,2166,1152,705,2871,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=1in,y=1in]
\clip(-1.5,-1.5)rectangle(1.5,1.5);
\draw[thick] (-1,-1) rectangle (0,0);
\draw[thick] (0,-1) rectangle (1,0);
\draw[thick] (-1,0) rectangle (0,1);
\draw[thick] (0,0) rectangle (1,1);
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_144.png,Yes,Each of the four rectangles is drawn with complete perimeters; together they form a 2×2 grid with no gaps in the outlines.,N/A,There are no labeled angles or angle markers in the diagram.,N/A,No side lengths or areas are labeled anywhere in the figure.,Yes,The figure correctly represents four axis-aligned rectangles forming a larger square; edges meet at right angles and align consistently.,Yes,All lines lie within the clipping box from −1.5 to 1.5; the 2×2 grid from −1 to 1 is fully visible with no cut-off parts.,Yes,The rectangles and internal grid lines are thick and clearly visible with ample spacing; no tiny or cramped elements.,N/A,There are no labels in the diagram to associate.,Yes,Only intentional shared edges and intersections occur at grid lines; there are no labels or other elements causing confusion.
145,gpt-5,both,0.0,low,13230.195249999724,1732,1152,609,2341,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=1cm,y=1cm]
\draw (0,0) rectangle (5,3);
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_145.png,Yes,"The diagram is a single rectangle drawn with \draw ... rectangle (5,3); which creates a closed outline; the image shows an uninterrupted rectangular border.",N/A,There are no angle markers or numerical angle labels present.,N/A,No side lengths or areas are labeled in the diagram.,Yes,A standard rectangle is depicted with straight sides and right-angle corners; this matches the core properties of a rectangle.,Yes,The rectangle is fully visible within the frame; no parts are cut off.,Yes,The rectangle border is thick and clearly visible; there are no tiny or unreadable elements.,N/A,There are no labels in the diagram to associate with elements.,Yes,There are no overlapping elements; only a single rectangle outline is present.
146,gpt-5,both,0.0,low,12897.730042000148,1732,1280,534,2266,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=1cm,y=1cm]
\draw (0,0) rectangle (6,4);
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_146.png,Yes,"The TikZ rectangle command draws a fully closed rectangular outline from (0,0) to (6,4) with no gaps.",N/A,There are no angle markings or labeled angle measures in the diagram.,N/A,No side lengths or areas are labeled in the diagram.,Yes,The figure is a proper rectangle with straight sides and right angles as implied by the rectangle command.,Yes,All four sides of the rectangle are visible and not cut off by the image frame.,Yes,The single rectangle occupies the canvas clearly and is easily visible.,N/A,There are no labels present to associate with elements.,Yes,There is only one shape and no labels or additional elements to overlap.
147,gpt-5,both,0.0,low,19605.89662500024,2563,1152,906,3469,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=0.5in,y=0.5in]

% First rectangle: 5x3
\draw[line width=1pt, fill=LBlue!30] (0,0) rectangle (5,3);

% Second rectangle: 2x4 attached to the right side
\draw[line width=1pt, fill=LBlue!50] (5,0) rectangle (7,4);

% Add dimension labels
\node[below] at (2.5,-0.2) {5};
\node[left] at (-0.2,1.5) {3};
\node[below] at (6,-0.2) {2};
\node[right] at (7.2,2) {4};

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_147.png,Yes,"The diagram consists of two rectangles, each with complete borders; there are no gaps in their outlines.",N/A,There are no angle markers or labeled angles present.,Yes,"Dimensions 5 (width) and 3 (height) match the first rectangle’s proportions, and 2 (width) and 4 (height) match the second rectangle; visual sizes are consistent with these labels.",Yes,Both shapes are rectangles with right angles and straight sides; the adjacency at x=5 is consistent.,Yes,All parts of both rectangles and all labels are visible within the frame; nothing is cut off.,Yes,Shapes and numeric labels are large and clear enough to read comfortably.,Yes,"Each label is positioned adjacent to the corresponding side: 5 and 2 below the widths, 3 on the left height, and 4 on the right height.",Yes,Labels are placed outside the shapes without intersecting borders; no overlapping elements hinder readability.
148,gpt-5,both,0.0,low,30537.599792000037,2494,1152,1152,3646,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\begin{tikzpicture}[scale=2]

% Draw the outer square
\draw[line width=1.5pt] (0,0) rectangle (3,3);

% Draw the internal divisions
\draw[line width=1pt] (0,1.2) -- (3,1.2);  % horizontal line
\draw[line width=1pt] (1.2,0) -- (1.2,3);  % vertical line

% Label the dimensions
\node[below] at (0.6,0) {$a$};
\node[below] at (2.1,0) {$b$};
\node[left] at (0,0.6) {$a$};
\node[left] at (0,2.1) {$b$};

% Label the four regions
\node at (0.6,0.6) {$a^2$};      % bottom-left square
\node at (2.1,0.6) {$ab$};       % bottom-right rectangle
\node at (0.6,2.1) {$ab$};       % top-left rectangle
\node at (2.1,2.1) {$b^2$};      % top-right square

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_148.png,Yes,"The outer boundary is a rectangle command forming a closed square, and the internal division lines connect fully from side to side without gaps.",N/A,There are no angle markings or numeric angle labels in the diagram.,Yes,"The bottom side is partitioned into two segments labeled a (left) and b (right), with the left segment drawn shorter than the right, which is consistent with generic a and b. The left side is similarly labeled. Region labels a^2, ab, ab, b^2 correspond to the areas implied by the a/b partitions.",Yes,"The diagram depicts a square subdivided into an a-by-a square, two a-by-b rectangles, and a b-by-b square, consistent with (a+b)^2 decomposition.",Yes,"All sides of the square, internal lines, and labels are fully visible within the frame; nothing is cut off.",Yes,Line thickness and text size are large and clear; region labels and side labels are easy to read.,Yes,"Side labels a and b are placed adjacent to the correct segments on the bottom and left sides, and area labels are centered within their respective regions.",Yes,No labels intersect lines or each other; divisions and text are well separated.
